Price	Description	Category	Product name	Page title	Image URL	Options	Parts Brand	Model Brand	Model Year	Displacement	Model Name	JAN
"1121252"	"<p>RS-3 Slip-On Dual<br /><br /> 適合車種<br />Suzuki Hayabusa 隼 2008年-2019年式<br /><br /> エンドキャップ : アルミ<span>製</span><br /> <br /> メイン画像はカーボンタイプのものです。<br /><br /> 注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日 ※<br /> <br /> 特に断り書きが無い場合すべて中間パイプはステンレス製です。</p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p><p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ Hayabusa 隼 08-19 RS-3 デュアルスリップオン 1121252 1121255"	"USヨシムラ Hayabusa 隼 08-17 RS-3 デュアルスリップオン 1121252/1121255"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/207/1121252.JPG?t=1579168373"	"(（株）ギガステーション) サイレンサー: R[カーボン:1121252,ステンレス:1121255///modifier=-15000.000///modifier_type=A]///inventory=N///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"スズキ"	"2016(平成28)年式, 2015(平成27)年式, 2014(平成26)年式, 2013(平成25)年式, 2017(平成29)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2018(平成30)年式, 2019(令和元)年式"	"1000cc OVER"	"スズキ HAYABUSA隼"	"1121252"
"1313272"	"<p>TRC Slip-On Dual<br /> <br /> メイン画像はカーボンタイプのものです。<br /> <br /> <br />注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日 ※<br /> <br /> 特に明記が無い場合すべて中間パイプはステンレス製です。</p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p><p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ YZF-R1 07-08 TRC デュアルスリップオン"	"USヨシムラ YZF-R1 07-08 TRC デュアルスリップオン"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/206/1313272.JPG?t=1578980301"	"(（株）ギガステーション) サイレンサータイプ: R[カーボン:1313272///image=exim/backup/images/variant_image/1313272.jpg,ステンレス:1313275///modifier=-37000.000///modifier_type=A///image=exim/backup/images/variant_image/1313275.jpg]///inventory=Y///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"ヤマハ"	"2008(平成20)年式, 2007(平成19)年式"	"751cc～1000cc"	"ヤマハ YZF-R1/S/M"	"1313272"
"R149SO2"	"<p>RS-3 Bolt-On Dual<br /> <br /> メイン画像はステンタイプのものです。<br /> <br /> 商品型番：カーボン：R149SO2　ステンレス：R149SO<br /> 注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日 ※</p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p><p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ GSX1300R 隼 1999-2007 RS-3 デュアルボルトオン R149SO R149SO2"	"USヨシムラ GSX1300R HAYABUSA 隼 99-07 RS-3ボルトオン DUAL"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/207/R149SO.JPG?t=1579168386"	"(（株）ギガステーション) サイレンサータイプ: R[カーボン:R149SO2,ステンレス:R149SO///modifier=-32000.000///modifier_type=A]///inventory=Y///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"スズキ"	"2007(平成19)年式, 2006(平成18)年式, 2005(平成17)年式以前"	"1000cc OVER"	"スズキ HAYABUSA隼"	"R149SO2"
"R-K490"	"<p>USヨシムラ製<br /> ケースカバーキット左右セットです。<br /> <br /> SUZUKI GSX-R1000 2007-2008<br /> <br /> 通常納期：約2週間～1ヵ月程度</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ ケースカバーキット(Case Savers)"	"USヨシムラ GSX-R1000 07-08 エンジンケースカバー R-K490"	"USヨシムラ GSX-R1000 07-08 エンジンケースカバー"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/0/R-K49012918050114cff615326788.jpg?t=1579168320"	""	"USヨシムラ"	"スズキ"	"2008(平成20)年式, 2007(平成19)年式"	"751cc～1000cc"	"スズキ GSX-R1000"	"R-K490"
"030HA116000"	"<p>USヨシムラ製　Yoshimura Case Savers<br /> ケースカバーキットです。<br /> <br /> 適合車種<br /> SUZUKI GSX-R750 2008年-2019年式<br /> <br /> 通常納期：約2週間～1ヵ月程度</p><br /><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ ケースカバーキット(Case Savers)"	"USヨシムラ GSX-R600 08-19 エンジンケースカバー 030HA116000"	"usヨシムラ gsx-r600 08-18 エンジンケースカバー 030ha116000"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/128/030HA116000_A_L.jpg?t=1578977016"	""	"USヨシムラ"	"スズキ"	"2016(平成28)年式, 2015(平成27)年式, 2014(平成26)年式, 2013(平成25)年式, 2017(平成29)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2018(平成30)年式, 2019(令和元)年式"	"401cc～650cc"	"スズキ GSX-R600"	"030HA116000"
"1426002"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"" width=""139"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">適合車種</td><td>KAWASAKI</td><td>Ninja ZX-14</td><td bgcolor=""#e7e7e7"">年式</td><td>2006年-2013年式 ※1</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">マフラータイプ</td><td colspan=""4"">フルエキゾーストマフラー R-77　※2</td></tr><tr><td rowspan=""2"" bgcolor=""#e7e7e7"" width=""139"">サイレンサー素材</td><td width=""120"">型番:1426002</td><td colspan=""3"">カーボン (カーボンエンドキャップ)</td></tr><tr><td width=""120"">型番:1426005</td><td colspan=""3"">ステンレス (カーボンエンドキャップ)</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">中間パイプ</td><td colspan=""4"">ステンレス製</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">O2センサー</td><td colspan=""4"">非対応。<br /> O2センサーキャンセラーやパワーコマンダー等を利用するか、加工が必要になります。</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">添付品</td><td colspan=""4""><span>中間パイプ,サイレンサー,マフラーバンド,バッフル,金具一式,その他</span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">通常納期</td><td colspan=""5"">2週間から1ヵ月程度 <span>※3</span></td></tr><tr><td bgcolor=""#e7e7e7"">公道利用</td><td colspan=""4""><span>日本国内での公道利用は出来ません。</span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com/"" target=""_blank"">http://www.yoshimura-rd.com/</a></td></tr></tbody></table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""2""><tbody><tr><td align=""center"" valign=""top"" width=""27""><span>※1</span></td><td width=""525""><span>2011年式までについてメーカーサイトにはABSモデル非対応との記載がありますが、米国市場にABSモデルが無かったためにテストが出来なかったとのことで、実際には取り付け可能ではないかとメーカーからコメントをもらいました。</span></td></tr><tr><td align=""center"" valign=""top"" width=""27""><span>※2</span></td><td width=""525""><span>シングルサイレンサー（一本だし）ですので、ご注意ください。</span></td></tr><tr><td align=""center"" valign=""top"" width=""27""><span>※3</span></td><td width=""525""><span>納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</span></td></tr></tbody></table><p>ご注意:O2センサー搭載車には加工、又はO2センサーキャンセル処理が必要です。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ フルエキゾースト"	"USヨシムラ R-77 フルエキ Ninja ZX-14R 06-13 1426002 1426005"	"USヨシムラ R-77 フルエキ Ninja ZX-14R 06-13 1426002 1426005"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/208/４５.jpg?t=1578980419"	"(（株）ギガステーション) サイレンサータイプ: R[カーボン:1426002,ステンレス:1426005///modifier=-18000.000///modifier_type=A]///inventory=Y///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"カワサキ"	"2013(平成25)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2007(平成19)年式, 2006(平成18)年式"	"1000cc OVER"	"カワサキ NINJA ZX-14R(ZX-14/ZZR1400)"	"1426002"
"1426202"	"<p><span style=""font-size: medium; font-weight: bold;"">YOSHIMURA R-77 DUAL Slip-On</span><br /> <br /> ■適合車種<br /> KAWASAKI ZX-14 2008年-2011年式<br /> <br /> ■内容<br /> 1426202 : Carbon/Carbon<br /> 1426205 : Stainless/Carbon</p><p>■備考<br /> メイン画像はカーボンタイプのものです。<br /> 注意：日本国内での公道利用は出来ません。<br /> 特に断り書きが無い場合すべて中間パイプはステンレス製です。<br /> <br /> ■通常納期<br /> 約10-20営業日 ※<br /> <br /> ■メーカーサイト<br /> <a href=""http://www.yoshimura-rd.com/"">http://www.yoshimura-rd.com/</a></p><p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ Ninja ZX-14 2008-2011 R-77 デュアルスリップオン 1426202 1426205"	"USヨシムラ Ninja ZX-14 08-11 R-77 DUALスリップオン"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/133/s-l1600_thyg-5h.jpg?t=1578977346"	"(（株）ギガステーション) サイレンサータイプ: R[カーボン:1426202///image=exim/backup/images/variant_image/s-l1600_h7io-9k.jpg,ステンレスカーボンキャップ:1426205///modifier=-35000.000///modifier_type=A///image=exim/backup/images/variant_image/s-l1600.jpg]///inventory=Y///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"カワサキ"	"2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式"	"1000cc OVER"	"カワサキ NINJA ZX-14R(ZX-14/ZZR1400)"	"1426202"
"1390002"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"" width=""139"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">適合車種</td><td>YAMAHA</td><td>T-MAX500（SJ08J)</td><td bgcolor=""#e7e7e7"">年式</td><td>2008<span>年-</span>2011年式</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">マフラータイプ</td><td colspan=""4"">フルエキゾーストマフラー R-77</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">サイレンサー素材</td><td colspan=""2"" width=""101"">型番:1390002</td><td colspan=""2"" width=""131"">カーボン製</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">中間パイプ</td><td colspan=""4""><span>ステンレス製</span></td></tr><tr><td bgcolor=""#e7e7e7"">O2センサー</td><td colspan=""4"">取り付け可能</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">音量</td><td colspan=""4""><span>約96dB (約101~103dB)※1</span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">添付品</td><td colspan=""4""><span>中間パイプ,サイレンサー,バッフル,金具一式,その他</span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">通常納期</td><td colspan=""4"">2週間から3週間程度<span>※2</span></td></tr><tr><td bgcolor=""#e7e7e7"">公道利用</td><td colspan=""4""><span>国内での公道利用は出来ません。</span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com/"" target=""_blank"">http://www.yoshimura-rd.com/</a></td></tr></tbody></table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""2""><tbody><tr><td align=""center"" valign=""top"" width=""27""><span>※1</span></td><td width=""525""><span>数値はメーカー測定値です。括弧内の数値はバッフル未装着時の音量を表示しております。</span></td></tr><tr><td align=""center"" valign=""top"" width=""27""><span>※2</span></td><td width=""525""><span>納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</span></td></tr></tbody></table><div>?</div>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ フルエキゾースト"	"USヨシムラ R-77 カーボンフルエキ T-MAX500(SJ08J) 08-11 1390002"	"USヨシムラ R-77 フルエキ T-MAX500(SJ08J) 08-11 1390002"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/208/1390002.JPG?t=1578980428"	"(（株）ギガステーション) サイレンサー: R[カーボン製:1390002,ステンレス製:1390006///modifier=-14000.000///modifier_type=A]///inventory=Y///missing_variants_handling=M///multiupload=N///required=N///status=D"	"USヨシムラ"	"ヤマハ"	"2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式"	"401cc～650cc"	"ヤマハ T-MAX"	"1390002"
"1116272"	"<p>TRC Slip-On Single<br /> <br /> メイン画像はカーボンタイプのものです。<br /> <br />注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日 ※<br /> <br /> 特に明記が無い場合すべて中間パイプはステンレス製です。</p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ GSX-R1000 2005-2006 TRC SINGLEスリップオン ノーマルポジション 1116272 1116275"	"USヨシムラ GSX-R1000 05-06 TRC シングルスリップオン ノーマルポジション"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/133/1116272.jpg?t=1578977330"	"(（株）ギガステーション) サイレンサータイプ: R[カーボン:1116272,ステンレス:1116275///modifier=-22000.000///modifier_type=A]///inventory=Y///missing_variants_handling=M///multiupload=N///required=N///status=A"	"USヨシムラ"	"スズキ"	"2006(平成18)年式, 2005(平成17)年式以前"	"751cc～1000cc"	"スズキ GSX-R1000"	"1116272"
"1416472"	"<p>TRC Bolt-On Dual<br /> <br /> <br />注意：車検対応ではございません。<br /> <br /> 通常納期：約10-20営業日 ※</p><p>メーカーページはこちらを<a href=""http://www.yoshimura-rd.com/"">クリック</a>してください。</p><p>※納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ Ninja ZX-10R 2006-2007 TRC デュアルボルトオン カーボンスリップオン 1416472"	"USヨシムラ Ninja ZX-10R 06-07 TRC DUALボルトオン"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/207/1416472-1.JPG?t=1579168374"	""	"USヨシムラ"	"カワサキ"	"2007(平成19)年式, 2006(平成18)年式"	"751cc～1000cc"	"カワサキ NINJA ZX-10R"	"1416472"
"1126252"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"" width=""139"">メーカー</td><td colspan=""5"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">適合車種</td><td width=""101"">SUZUKI</td><td colspan=""2"" width=""113"">GSF/GSX1250FA</td><td bgcolor=""#e7e7e7"" width=""139"">年式</td><td colspan=""2"">2007年-2016年式</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">マフラータイプ</td><td colspan=""5"">スリップオン</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">サイレンサータイプ</td><td colspan=""5"">RS-3</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">サイレンサー素材</td><td style=""width: 118px;"">型番：1126252</td><td colspan=""4"" width=""113"">カーボン</td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">重量</td><td colspan=""5""><span>メーカー非公開</span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">添付品</td><td colspan=""5""><span>サイレンサー,中間パイプ,サイレンサーバンド,バッフル,金具類一式</span><span> </span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">通常納期</td><td colspan=""5"">2週間から3週間程度<strong><span> ※</span></strong></td></tr><tr><td bgcolor=""#e7e7e7"">公道利用</td><td colspan=""5""><span>国内での公道利用は出来ません。</span></td></tr><tr><td bgcolor=""#e7e7e7"" width=""139"">メーカーURL</td><td colspan=""5""><a href=""http://www.yoshimura-rd.com/"" target=""_blank"">http://www.yoshimura-rd.com/</a></td></tr></tbody></table><table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""2""><tbody><tr><td align=""center"" valign=""top"" width=""27""><span>※</span></td><td width=""525""><span>納期は通常納期の目安です。ご注文いただいた商品がバッグオーダーの場合お客様にご連絡いたします。その時点でのキャンセルではキャンセル料は必要ございませんのでご安心ください。但し、注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</span></td></tr></tbody></table><p>?</p>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ スリップオン/ボルトオン"	"USヨシムラ スリップオン RS3 カーボンサイレンサー GSF/GSX1250FA 07-16 1126252"	"USヨシムラ スリップオン RS3 カーボンサイレンサー GSF/GSX1250FA 07-11"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/207/1126252.JPG?t=1579168373"	""	"USヨシムラ"	"スズキ"	"2016(平成28)年式, 2015(平成27)年式, 2014(平成26)年式, 2013(平成25)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2007(平成19)年式"	"1000cc OVER"	"スズキ BANDIT1250/GSF1250"	"1126252"
